time,ax,ay,az,latitude,longitude,speed
2026-04-22T05:25:19.565Z,-0.9463,-0.2575,-0.477,3.25386473,101.72960181,0.0
2026-04-22T05:25:20.170Z,1.1366,-1.2892,1.2724,3.25386473,101.72960181,0.0
2026-04-22T05:25:20.773Z,0.8727,-1.817,0.8342,3.25386473,101.72960181,0.0
2026-04-22T05:25:21.475Z,-0.0187,-1.3847,1.2345,3.25386473,101.72960181,0.0
2026-04-22T05:25:22.079Z,0.3052,-0.4274,0.8632,3.25386473,101.72960181,0.0
2026-04-22T05:25:22.681Z,0.9574,-0.7151,1.319,3.25386473,101.72960181,0.0
2026-04-22T05:25:23.385Z,0.0053,-1.05,0.3791,3.25387451,101.72960222,0.52999997
2026-04-22T05:25:23.987Z,0.25,-0.7357,1.2605,3.25385636,101.72960909,0.76999998
2026-04-22T05:25:24.589Z,0.1655,0.458,0.6499,3.25385636,101.72960909,0.76999998
2026-04-22T05:25:25.193Z,-0.0767,0.7957,0.1134,3.25384548,101.72961166,0.60000002
2026-04-22T05:25:25.894Z,-0.0787,0.6693,-0.8761,3.25384548,101.72961166,0.60000002
2026-04-22T05:25:26.497Z,0.0061,0.5156,-0.618,3.25384548,101.72961166,0.60000002
2026-04-22T05:25:27.102Z,0.4412,0.7159,-1.8248,3.2538369,101.72961567,0.0
2026-04-22T05:25:27.703Z,-0.529,0.042,0.4767,3.2538369,101.72961567,0.0
2026-04-22T05:25:28.406Z,0.124,0.8577,-1.2053,3.2538369,101.72961567,0.0
2026-04-22T05:25:29.011Z,-0.0661,0.2229,-1.3197,3.25381572,101.72962172,0.0
2026-04-22T05:25:29.617Z,0.0936,0.2416,-2.3229,3.25381572,101.72962172,0.0
2026-04-22T05:25:30.219Z,-0.9274,-0.2156,-1.4311,3.25381572,101.72962172,0.0
2026-04-22T05:25:30.923Z,-0.3096,0.6613,-2.9841,3.25381572,101.72962172,0.0
2026-04-22T05:25:31.527Z,-0.546,-0.1038,-0.1596,3.25381572,101.72962172,0.0
2026-04-22T05:25:32.130Z,-0.1827,0.1032,-0.4571,3.25381572,101.72962172,0.0
2026-04-22T05:25:32.835Z,-0.2755,0.5253,-1.1186,3.25381572,101.72962172,0.0
2026-04-22T05:25:33.438Z,0.2947,0.4554,-2.262,3.25381572,101.72962172,0.0
2026-04-22T05:25:34.040Z,-0.2553,0.1252,-1.3499,3.25381572,101.72962172,0.0
2026-04-22T05:25:34.643Z,0.0316,0.0134,-1.6486,3.25381572,101.72962172,0.0
2026-04-22T05:25:35.346Z,0.3583,0.2398,-2.1815,3.25381572,101.72962172,0.0
2026-04-22T05:25:35.949Z,0.6567,0.7401,-0.9231,3.25381572,101.72962172,0.0
2026-04-22T05:25:36.551Z,0.0023,0.248,0.2447,3.25381572,101.72962172,0.0
2026-04-22T05:25:37.154Z,-0.7426,0.1677,1.2342,3.25381186,101.72961163,0.99000001
2026-04-22T05:25:37.857Z,-0.6111,0.9508,-1.2007,3.25381186,101.72961163,0.99000001
2026-04-22T05:25:38.461Z,0.3979,0.5743,-1.0726,3.25381186,101.72961163,0.99000001
2026-04-22T05:25:39.063Z,-0.7309,0.7048,-0.0434,3.25381186,101.72961163,0.99000001
2026-04-22T05:25:39.768Z,-0.1239,0.606,0.5747,3.25381186,101.72961163,0.99000001
2026-04-22T05:25:40.370Z,0.3177,0.9499,-0.1638,3.25381186,101.72961163,0.99000001
2026-04-22T05:25:40.971Z,0.3219,0.5282,-0.1989,3.25381186,101.72961163,0.99000001
2026-04-22T05:25:41.574Z,-0.4176,0.8365,-0.868,3.25381186,101.72961163,0.99000001
2026-04-22T05:25:42.277Z,0.1468,0.93,-0.6908,3.25382168,101.72960685,0.83999997
2026-04-22T05:25:42.878Z,-0.2389,0.7822,-1.0386,3.25382168,101.72960685,0.83999997
2026-04-22T05:25:43.480Z,0.1718,0.5857,-0.2954,3.25382168,101.72960685,0.83999997
2026-04-22T05:25:44.082Z,-0.2691,0.4984,-0.6944,3.25383057,101.72960311,0.82999998
2026-04-22T05:25:44.788Z,-0.184,0.6452,-1.0317,3.25383057,101.72960311,0.82999998
2026-04-22T05:25:45.390Z,-0.1059,0.797,-0.4998,3.25383057,101.72960311,0.82999998
2026-04-22T05:25:45.993Z,-0.1109,0.6238,-2.2332,3.25383057,101.72960311,0.82999998
2026-04-22T05:25:46.696Z,-0.3587,-1.4708,-2.2189,3.25383057,101.72960311,0.82999998
2026-04-22T05:25:47.299Z,0.1975,-1.1612,1.1114,3.2538443,101.72960037,0.81999999
2026-04-22T05:25:47.901Z,-0.5933,0.1232,0.7456,3.2538443,101.72960037,0.81999999
2026-04-22T05:25:48.504Z,-0.0089,0.2481,1.6805,3.2538443,101.72960037,0.81999999
2026-04-22T05:25:49.208Z,0.5984,0.3806,0.7336,3.25385674,101.72959823,0.87
2026-04-22T05:25:49.817Z,-0.92,0.7425,0.1883,3.25385674,101.72959823,0.87
2026-04-22T05:25:50.421Z,0.5405,0.273,-1.4885,3.25385674,101.72959823,0.87
2026-04-22T05:25:51.034Z,-0.8369,0.0174,-1.2283,3.25386787,101.72959424,0.74000001
2026-04-22T05:25:51.730Z,0.2467,0.0426,-1.7885,3.25386787,101.72959424,0.74000001
2026-04-22T05:25:52.333Z,-0.659,-0.2382,-0.5606,3.25386787,101.72959424,0.74000001
2026-04-22T05:25:52.937Z,0.047,-0.4648,-0.2683,3.25386787,101.72959424,0.74000001
2026-04-22T05:25:53.541Z,0.0879,-0.6504,0.018,3.2538785,101.72958829,0.74000001
2026-04-22T05:25:54.245Z,0.4258,-0.6636,0.6261,3.2538785,101.72958829,0.74000001
2026-04-22T05:25:54.848Z,0.7852,-0.6551,1.0005,3.2538785,101.72958829,0.74000001
2026-04-22T05:25:55.453Z,0.0594,0.7207,1.2368,3.25388813,101.7295859,0.70999998
2026-04-22T05:25:56.157Z,-0.0358,1.1468,0.6232,3.25388813,101.7295859,0.70999998
2026-04-22T05:25:56.763Z,-0.5608,0.7351,0.0828,3.25388813,101.7295859,0.70999998
2026-04-22T05:25:57.367Z,0.1244,0.0741,-1.2162,3.25389749,101.7295799,0.68000001
2026-04-22T05:25:57.970Z,0.0145,-0.7676,-0.9864,3.25389749,101.7295799,0.68000001
2026-04-22T05:25:58.672Z,0.9228,-0.7135,-0.4486,3.25389749,101.7295799,0.68000001
2026-04-22T05:25:59.274Z,0.4473,-0.0828,1.2041,3.25390585,101.72957064,0.75
2026-04-22T05:25:59.877Z,-0.1716,0.7254,0.5885,3.25390585,101.72957064,0.75
2026-04-22T05:26:00.481Z,-0.4199,1.3106,1.0,3.25390585,101.72957064,0.75
2026-04-22T05:26:01.186Z,0.3236,0.5016,1.1248,3.25391435,101.72956161,0.79000002
2026-04-22T05:26:01.790Z,-0.14,0.4724,-0.2421,3.25391435,101.72956161,0.79000002
2026-04-22T05:26:02.393Z,-0.547,0.3633,-0.9253,3.25391435,101.72956161,0.79000002
2026-04-22T05:26:03.097Z,0.1821,0.7984,-2.2713,3.25392683,101.72955153,0.80000001
2026-04-22T05:26:03.700Z,-1.1253,0.2921,-0.5323,3.25392683,101.72955153,0.80000001
2026-04-22T05:26:04.303Z,0.4498,-0.2736,-2.7283,3.25392683,101.72955153,0.80000001
2026-04-22T05:26:04.906Z,-0.1838,-0.481,0.3695,3.25392683,101.72955153,0.80000001
2026-04-22T05:26:05.610Z,-0.229,-0.0454,-0.4287,3.25393813,101.72954442,0.87
2026-04-22T05:26:06.211Z,0.537,-0.3171,-1.4208,3.25393813,101.72954442,0.87
2026-04-22T05:26:06.814Z,1.8505,-0.6888,-0.7545,3.25393813,101.72954442,0.87
2026-04-22T05:26:07.417Z,0.0441,-0.1667,1.1959,3.25394835,101.72953821,0.83999997
2026-04-22T05:26:08.119Z,0.1354,-0.9051,0.7197,3.25394835,101.72953821,0.83999997
2026-04-22T05:26:08.723Z,0.097,0.3553,2.3228,3.25394835,101.72953821,0.83999997
2026-04-22T05:26:09.325Z,-0.0487,0.3561,2.0025,3.25396231,101.72953148,0.81999999
2026-04-22T05:26:10.029Z,0.2503,0.5604,1.7369,3.25396231,101.72953148,0.81999999
2026-04-22T05:26:10.631Z,-0.4275,0.993,0.6872,3.25396231,101.72953148,0.81999999
2026-04-22T05:26:11.241Z,0.0273,0.487,0.3311,3.25397767,101.72952377,0.82999998
2026-04-22T05:26:11.838Z,-1.0723,0.3794,-1.9223,3.25397767,101.72952377,0.82999998
2026-04-22T05:26:12.541Z,0.3091,0.669,-2.4536,3.25397767,101.72952377,0.82999998
2026-04-22T05:26:13.143Z,-0.1397,-0.8057,-1.1764,3.25399248,101.72952302,0.79000002
2026-04-22T05:26:13.746Z,0.9514,-0.9191,-2.8054,3.25399248,101.72952302,0.79000002
2026-04-22T05:26:14.348Z,-0.8964,-1.0141,1.5429,3.25399248,101.72952302,0.79000002
2026-04-22T05:26:15.051Z,0.4967,-0.9761,3.5095,3.25400754,101.72951768,0.85000002
2026-04-22T05:26:15.655Z,-0.8738,0.1929,1.4902,3.25400754,101.72951768,0.85000002
2026-04-22T05:26:16.262Z,0.0111,-0.6745,2.4162,3.25400754,101.72951768,0.85000002
2026-04-22T05:26:16.865Z,0.3175,1.0702,1.8818,3.25400754,101.72951768,0.85000002
2026-04-22T05:26:17.568Z,0.865,-0.4052,1.6169,3.25402046,101.72950937,0.87
2026-04-22T05:26:18.170Z,0.2802,0.9213,1.1392,3.25402046,101.72950937,0.87
2026-04-22T05:26:18.774Z,-0.5249,0.7705,0.903,3.25402046,101.72950937,0.87
2026-04-22T05:26:19.479Z,-0.0496,0.9573,1.3741,3.2540357,101.7295031,0.87
2026-04-22T05:26:20.079Z,-0.0868,0.924,0.2036,3.2540357,101.7295031,0.87
2026-04-22T05:26:20.681Z,0.311,0.9225,-1.3167,3.2540357,101.7295031,0.87
2026-04-22T05:26:21.283Z,-0.7934,0.4996,-1.4262,3.25404837,101.72949109,0.87
2026-04-22T05:26:21.986Z,0.3673,0.4424,-0.8305,3.25404837,101.72949109,0.87
2026-04-22T05:26:22.590Z,0.3628,0.6604,-2.0771,3.25404837,101.72949109,0.87
2026-04-22T05:26:23.191Z,0.1188,0.1868,-0.1474,3.25405924,101.7294814,0.77999997
2026-04-22T05:26:23.793Z,0.4729,-0.4513,-0.7522,3.25405924,101.7294814,0.77999997
2026-04-22T05:26:24.496Z,-0.005,-0.0209,-0.5032,3.25405924,101.7294814,0.77999997
2026-04-22T05:26:25.101Z,0.8103,-0.7659,-1.8233,3.25407141,101.72946842,0.83999997
2026-04-22T05:26:25.703Z,0.3713,-1.1319,0.9925,3.25407141,101.72946842,0.83999997
2026-04-22T05:26:26.412Z,-0.8717,-0.5427,-1.4516,3.2540756,101.72946032,0.88
2026-04-22T05:26:27.009Z,1.1197,-0.9961,0.7669,3.2540756,101.72946032,0.88
2026-04-22T05:26:27.612Z,0.1026,-0.1983,0.5007,3.2540756,101.72946032,0.88
2026-04-22T05:26:28.215Z,0.1877,-0.2112,0.8378,3.25408554,101.72944636,0.91000003
2026-04-22T05:26:28.919Z,-0.1971,-0.0201,1.3029,3.25408554,101.72944636,0.91000003
2026-04-22T05:26:29.523Z,-0.102,0.349,1.3649,3.25408554,101.72944636,0.91000003
2026-04-22T05:26:30.126Z,0.3194,1.2574,-0.6293,3.25409455,101.72943293,0.88999999
2026-04-22T05:26:30.729Z,0.9543,0.6051,-1.4376,3.25409455,101.72943293,0.88999999
2026-04-22T05:26:31.430Z,0.1247,0.5065,-0.9095,3.25409917,101.72942448,0.92000002
2026-04-22T05:26:32.033Z,-0.313,0.1309,-0.247,3.25409917,101.72942448,0.92000002
2026-04-22T05:26:32.635Z,-0.1617,-0.6899,-2.0426,3.25409917,101.72942448,0.92000002
2026-04-22T05:26:33.338Z,-0.9566,-0.3759,-0.5357,3.25410676,101.72940965,0.87
2026-04-22T05:26:33.943Z,0.2543,-0.1323,-0.7439,3.25410676,101.72940965,0.87
2026-04-22T05:26:34.544Z,-1.0078,-1.081,1.1145,3.25410676,101.72940965,0.87
2026-04-22T05:26:35.147Z,0.3818,-0.6572,0.0193,3.25411612,101.72939606,0.87
2026-04-22T05:26:35.850Z,0.8099,-0.3,-0.4998,3.25411612,101.72939606,0.87
2026-04-22T05:26:36.453Z,1.1801,-0.369,2.1501,3.25411612,101.72939606,0.87
2026-04-22T05:26:37.055Z,0.4196,0.8287,1.1377,3.25412029,101.7293838,0.87
2026-04-22T05:26:37.658Z,0.0149,0.7755,-0.3776,3.25412029,101.7293838,0.87
2026-04-22T05:26:38.361Z,-0.0488,0.6354,0.5364,3.25412029,101.7293838,0.87
2026-04-22T05:26:38.963Z,-0.621,0.8498,-0.4583,3.25412702,101.72937023,0.92000002
2026-04-22T05:26:39.565Z,0.0802,0.396,-2.441,3.25412702,101.72937023,0.92000002
2026-04-22T05:26:40.269Z,-0.114,0.1309,-1.652,3.25412702,101.72937023,0.92000002
2026-04-22T05:26:40.871Z,0.1222,0.3549,-2.2779,3.25412702,101.72937023,0.92000002
2026-04-22T05:26:41.475Z,-0.195,-0.0299,-0.2242,3.25413493,101.72935682,0.98000002
2026-04-22T05:26:42.078Z,-0.2384,-0.3983,0.0567,3.25413493,101.72935682,0.98000002
2026-04-22T05:26:42.780Z,-0.6137,-0.159,-1.0313,3.25413493,101.72935682,0.98000002
2026-04-22T05:26:43.382Z,-0.0079,-0.5822,-0.3167,3.25414198,101.72934697,0.86000001
2026-04-22T05:26:43.985Z,-0.0695,0.2322,-1.3273,3.25414198,101.72934697,0.86000001
2026-04-22T05:26:44.592Z,-0.2293,-0.3125,1.4681,3.25414198,101.72934697,0.86000001
2026-04-22T05:26:45.291Z,-0.409,-0.9306,0.4482,3.2541499,101.72933426,0.83999997
2026-04-22T05:26:45.894Z,-0.9195,-1.1612,1.3267,3.2541499,101.72933426,0.83999997
2026-04-22T05:26:46.495Z,-0.3146,-0.0777,1.9479,3.2541499,101.72933426,0.83999997
2026-04-22T05:26:47.097Z,0.7393,-0.2481,2.1577,3.25415757,101.72932088,0.83999997
2026-04-22T05:26:47.799Z,-0.2901,0.3981,1.087,3.25415757,101.72932088,0.83999997
2026-04-22T05:26:48.401Z,0.5347,0.0906,1.4973,3.25416244,101.72931323,0.93000001
2026-04-22T05:26:49.004Z,-0.0029,0.1997,2.5433,3.25416244,101.72931323,0.93000001
2026-04-22T05:26:49.708Z,0.072,-0.2122,1.4418,3.25416244,101.72931323,0.93000001
2026-04-22T05:26:50.310Z,0.3542,1.0327,-1.7343,3.25417114,101.72929882,0.88999999
2026-04-22T05:26:50.912Z,0.0657,1.1113,-1.8743,3.25417114,101.72929882,0.88999999
2026-04-22T05:26:51.515Z,-0.1829,0.5367,0.1597,3.25417114,101.72929882,0.88999999
2026-04-22T05:26:52.219Z,-0.1574,0.7274,-0.1198,3.25417876,101.7292852,0.95999998
2026-04-22T05:26:52.824Z,-0.2264,0.3147,1.5992,3.25417876,101.7292852,0.95999998
2026-04-22T05:26:53.424Z,-0.2376,0.5725,-1.5681,3.25418254,101.729277,0.94999999
2026-04-22T05:26:54.028Z,0.047,0.4039,-2.8847,3.25418254,101.729277,0.94999999
2026-04-22T05:26:54.730Z,-0.5731,0.7261,-1.4087,3.25418254,101.729277,0.94999999
2026-04-22T05:26:55.334Z,0.2946,0.6168,-2.2789,3.25418944,101.72926227,0.89999998
2026-04-22T05:26:55.938Z,-0.779,-0.4235,-0.1318,3.25418944,101.72926227,0.89999998
2026-04-22T05:26:56.641Z,0.07,0.5108,-1.901,3.25418944,101.72926227,0.89999998
2026-04-22T05:26:57.242Z,0.0581,0.3869,-1.0291,3.25419645,101.72924707,0.92000002
2026-04-22T05:26:57.847Z,-0.1328,0.246,-2.697,3.25419645,101.72924707,0.92000002
2026-04-22T05:26:58.449Z,-0.8539,-0.4251,0.3001,3.25419645,101.72924707,0.92000002
2026-04-22T05:26:59.154Z,-0.2616,0.3328,-2.9259,3.25420343,101.72923091,0.94
2026-04-22T05:26:59.759Z,-0.8916,-1.0993,-0.5058,3.25420343,101.72923091,0.94
2026-04-22T05:27:00.359Z,0.1985,-0.9399,0.8591,3.25420343,101.72923091,0.94
2026-04-22T05:27:00.962Z,0.2094,0.0045,1.2709,3.25420834,101.72921778,0.82999998
2026-04-22T05:27:01.665Z,-0.7518,-0.9809,1.9636,3.25420834,101.72921778,0.82999998
2026-04-22T05:27:02.267Z,-0.6669,-0.6728,0.9889,3.25420834,101.72921778,0.82999998
2026-04-22T05:27:02.869Z,0.0533,-0.5313,1.2815,3.25420834,101.72921778,0.82999998
2026-04-22T05:27:03.572Z,-0.4642,0.7595,0.6828,3.25421295,101.72920412,0.93000001
2026-04-22T05:27:04.174Z,0.4855,-0.4238,1.3172,3.25421295,101.72920412,0.93000001
2026-04-22T05:27:04.776Z,-0.5243,0.2395,1.6527,3.25421295,101.72920412,0.93000001
2026-04-22T05:27:05.379Z,-0.2834,-0.1187,1.7632,3.25422038,101.72919231,0.89999998
2026-04-22T05:27:06.082Z,0.0416,0.051,2.7847,3.25422038,101.72919231,0.89999998
2026-04-22T05:27:06.686Z,-0.0211,0.3295,3.3265,3.25422038,101.72919231,0.89999998
2026-04-22T05:27:07.289Z,-0.5086,0.6152,0.3798,3.25422377,101.7291766,0.88
2026-04-22T05:27:07.891Z,-0.1094,0.551,0.038,3.25422377,101.7291766,0.88
2026-04-22T05:27:08.594Z,-0.1476,0.451,1.6931,3.25422377,101.7291766,0.88
2026-04-22T05:27:09.198Z,0.0724,-0.1708,2.0061,3.25423277,101.72916611,0.79000002
2026-04-22T05:27:09.799Z,0.1983,0.9753,2.0687,3.25423277,101.72916611,0.79000002
2026-04-22T05:27:10.404Z,-0.5017,0.6975,-1.3188,3.25423277,101.72916611,0.79000002
2026-04-22T05:27:11.108Z,0.3121,-0.1469,1.869,3.25424202,101.72915189,0.88
2026-04-22T05:27:11.710Z,-0.0039,0.5179,0.1624,3.25424202,101.72915189,0.88
2026-04-22T05:27:12.314Z,0.2289,0.8923,0.7522,3.25424691,101.72914324,0.94999999
2026-04-22T05:27:13.016Z,-0.2194,0.7647,0.6707,3.25425253,101.7291359,0.89999998
2026-04-22T05:27:13.620Z,0.8669,0.6161,-0.6028,3.25425253,101.7291359,0.89999998
2026-04-22T05:27:14.222Z,-1.098,-0.6489,-0.1666,3.25425943,101.72912911,0.93000001
2026-04-22T05:27:14.826Z,0.3653,-0.9058,-1.2556,3.25425943,101.72912911,0.93000001
2026-04-22T05:27:15.530Z,0.0362,-0.8387,-2.6649,3.25425943,101.72912911,0.93000001
2026-04-22T05:27:16.133Z,0.201,-1.3288,0.1326,3.25427072,101.72911801,0.80000001
2026-04-22T05:27:16.735Z,0.006,-0.2079,0.8445,3.25427072,101.72911801,0.80000001
2026-04-22T05:27:17.338Z,-0.1668,-0.2504,1.4132,3.2542799,101.72911517,0.94
2026-04-22T05:27:18.042Z,0.54,0.8471,0.0055,3.25428964,101.72911535,0.81999999
2026-04-22T05:27:18.644Z,-0.4748,0.7168,-0.0971,3.25428964,101.72911535,0.81999999
2026-04-22T05:27:19.247Z,0.0928,0.7194,-1.9319,3.25429866,101.72911635,0.87
2026-04-22T05:27:19.950Z,-0.9408,0.6548,-1.2917,3.25430798,101.72911766,0.89999998
2026-04-22T05:27:20.552Z,0.0352,0.2804,-2.8884,3.25430798,101.72911766,0.89999998
2026-04-22T05:27:21.155Z,-0.3037,-0.7232,-2.8985,3.25430798,101.72911766,0.89999998
2026-04-22T05:27:21.758Z,0.838,-0.1998,-1.4232,3.25430798,101.72911766,0.89999998
2026-04-22T05:27:22.461Z,0.0658,-0.4543,-1.394,3.25432557,101.72911809,0.82999998
2026-04-22T05:27:23.063Z,0.6376,-0.3109,-1.7393,3.25432557,101.72911809,0.82999998
2026-04-22T05:27:23.666Z,-0.319,-1.4364,-0.7058,3.25432557,101.72911809,0.82999998
2026-04-22T05:27:24.269Z,2.9861,-1.5449,7.6635,3.25434277,101.72912115,0.93000001
2026-04-22T05:27:24.971Z,-0.6772,-0.685,-0.0479,3.25434277,101.72912115,0.93000001
2026-04-22T05:27:25.574Z,0.231,-0.9699,0.3751,3.25434277,101.72912115,0.93000001
2026-04-22T05:27:26.178Z,-1.1436,-1.2968,1.5776,3.25436116,101.72911919,0.99000001
2026-04-22T05:27:26.882Z,1.4778,-0.8398,-2.9497,3.25436116,101.72911919,0.99000001
2026-04-22T05:27:27.484Z,-1.0139,-0.7652,-0.4174,3.25437058,101.7291188,1.02999997
2026-04-22T05:27:28.086Z,-0.7874,-1.3485,1.9262,3.25437058,101.7291188,1.02999997
2026-04-22T05:27:28.690Z,-0.3901,-0.7487,1.3808,3.25437058,101.7291188,1.02999997
2026-04-22T05:27:29.392Z,1.6001,-0.738,0.343,3.25438781,101.72911539,0.95999998
2026-04-22T05:27:29.994Z,-0.8759,-0.5084,1.9213,3.25438781,101.72911539,0.95999998
2026-04-22T05:27:30.596Z,-0.2099,-1.3565,1.6398,3.25438781,101.72911539,0.95999998
2026-04-22T05:27:31.199Z,0.4921,0.4214,0.1845,3.254404,101.72911041,0.89999998
2026-04-22T05:27:31.902Z,-1.1797,-1.2589,2.1886,3.254404,101.72911041,0.89999998
2026-04-22T05:27:32.506Z,0.6764,-0.066,0.7126,3.254404,101.72911041,0.89999998
2026-04-22T05:27:33.108Z,1.5805,-0.6478,1.5545,3.25441957,101.7291075,0.91000003
2026-04-22T05:27:33.712Z,0.0053,0.2221,-0.4048,3.25441957,101.7291075,0.91000003
2026-04-22T05:27:34.417Z,-0.9882,-1.118,1.1392,3.25441957,101.7291075,0.91000003
2026-04-22T05:27:35.019Z,0.3953,-0.6054,0.6765,3.25443661,101.72910728,0.92000002
2026-04-22T05:27:35.624Z,0.5882,-0.4935,0.6578,3.25443661,101.72910728,0.92000002
2026-04-22T05:27:36.327Z,-0.7393,-0.5484,-1.4793,3.25443661,101.72910728,0.92000002
2026-04-22T05:27:36.931Z,0.2442,-1.2571,0.6412,3.25443661,101.72910728,0.92000002
2026-04-22T05:27:37.534Z,-0.1607,-0.6071,1.6866,3.25445392,101.72910708,0.95999998
2026-04-22T05:27:38.138Z,-0.5435,-0.8837,0.4778,3.25445392,101.72910708,0.95999998
2026-04-22T05:27:38.841Z,-1.0719,-0.958,-1.2411,3.25445392,101.72910708,0.95999998
2026-04-22T05:27:39.443Z,0.991,-0.751,-1.3824,3.25447125,101.7291077,1.00999999
2026-04-22T05:27:40.047Z,-0.5495,-0.5449,0.6241,3.25448084,101.72910439,1.08000004
2026-04-22T05:27:40.650Z,1.5437,-0.6713,-0.9507,3.25448084,101.72910439,1.08000004
2026-04-22T05:27:41.355Z,-0.1185,-0.5615,-0.5722,3.25449067,101.72910037,1.05999994
2026-04-22T05:27:41.957Z,1.3927,-0.611,-3.5639,3.25449991,101.72909763,0.97000003
2026-04-22T05:27:42.560Z,-0.9055,-0.4714,0.3211,3.25449991,101.72909763,0.97000003
2026-04-22T05:27:43.262Z,0.6988,-0.4248,-1.8951,3.25449991,101.72909763,0.97000003
2026-04-22T05:27:43.866Z,0.2242,-0.7697,-2.1882,3.25449991,101.72909763,0.97000003
2026-04-22T05:27:44.467Z,0.8576,-0.5623,0.176,3.25451382,101.72908759,0.95999998
2026-04-22T05:27:45.070Z,-0.6571,-1.13,-0.1861,3.25451382,101.72908759,0.95999998
2026-04-22T05:27:45.772Z,0.8092,-0.4453,-3.2581,3.25451382,101.72908759,0.95999998
2026-04-22T05:27:46.375Z,-0.542,-0.1886,-1.0443,3.25452619,101.72907823,0.97000003
2026-04-22T05:27:46.979Z,0.9521,-0.5558,-2.5609,3.25452619,101.72907823,0.97000003
2026-04-22T05:27:47.581Z,-1.0023,-0.8136,-0.5441,3.25452619,101.72907823,0.97000003
2026-04-22T05:27:48.283Z,-0.4047,-0.5446,-2.0033,3.25453951,101.7290672,0.99000001
2026-04-22T05:27:48.886Z,-0.2559,-0.6501,-1.3908,3.25453951,101.7290672,0.99000001
2026-04-22T05:27:49.488Z,1.3681,-0.784,0.8267,3.25453951,101.7290672,0.99000001
2026-04-22T05:27:50.191Z,0.006,-0.1545,-2.0345,3.25455037,101.72905699,0.95999998
2026-04-22T05:27:50.793Z,0.286,-0.6196,-1.4712,3.25455037,101.72905699,0.95999998
2026-04-22T05:27:51.395Z,-0.9809,-0.6939,-0.8496,3.25455037,101.72905699,0.95999998
2026-04-22T05:27:51.998Z,-0.5877,-1.0154,0.3089,3.25456468,101.72904738,0.95999998
2026-04-22T05:27:52.703Z,-0.0044,-0.288,-2.5464,3.25456468,101.72904738,0.95999998
2026-04-22T05:27:53.310Z,0.3025,-1.0494,-2.6702,3.25457129,101.7290407,1.02999997
