time,ax,ay,az,latitude,longitude,speed
2026-04-22T05:25:59.342Z,4.0509,-2.8858,5.3106,3.253944352637629,101.72955595206864,2.5999
2026-04-22T05:25:59.553Z,-1.6027,2.4492,-4.7292,3.253944352637629,101.72955595206864,2.5999
2026-04-22T05:25:59.763Z,-0.5321,1.3305,4.2295,3.253944352637629,101.72955595206864,2.5999
2026-04-22T05:25:59.962Z,1.9035,2.6096,-5.2434,3.253944352637629,101.72955595206864,2.5999
2026-04-22T05:26:00.175Z,1.6759,-5.4955,13.1977,3.253968364489909,101.72954962819364,2.6869
2026-04-22T05:26:00.374Z,-2.9895,1.4453,-10.5697,3.253968364489909,101.72954962819364,2.6869
2026-04-22T05:26:00.583Z,0.9677,-3.2093,8.7895,3.253968364489909,101.72954962819364,2.6869
2026-04-22T05:26:00.793Z,3.7741,1.5697,-6.9776,3.253968364489909,101.72954962819364,2.6869
2026-04-22T05:26:00.992Z,1.0586,3.7169,-6.1904,3.253968364489909,101.72954962819364,2.6869
2026-04-22T05:26:01.203Z,-4.1297,-0.0754,3.5394,3.253988442772324,101.72954227574112,2.5814
2026-04-22T05:26:01.403Z,0.6267,1.5422,-3.8835,3.253988442772324,101.72954227574112,2.5814
2026-04-22T05:26:01.612Z,1.447,-4.5479,12.9233,3.253988442772324,101.72954227574112,2.5814
2026-04-22T05:26:01.824Z,-5.0454,2.1695,-9.8496,3.253988442772324,101.72954227574112,2.5814
2026-04-22T05:26:02.023Z,2.1442,-3.804,9.2844,3.253988442772324,101.72954227574112,2.5814
2026-04-22T05:26:02.233Z,0.4275,1.2403,-3.4565,3.2540067983852654,101.72953001896612,2.5163
2026-04-22T05:26:02.433Z,2.4167,1.7792,2.2532,3.2540067983852654,101.72953001896612,2.5163
2026-04-22T05:26:02.642Z,-2.8615,1.2753,-4.0575,3.2540067983852654,101.72953001896612,2.5163
2026-04-22T05:26:02.854Z,0.8989,0.1869,-3.5891,3.2540067983852654,101.72953001896612,2.5163
2026-04-22T05:26:03.054Z,4.1823,-5.6697,2.8087,3.254016637287452,101.72950907735604,2.411
2026-04-22T05:26:03.263Z,-4.1076,3.337,-5.5683,3.254016637287452,101.72950907735604,2.411
2026-04-22T05:26:03.472Z,-1.9109,-1.5382,7.6322,3.254016637287452,101.72950907735604,2.411
2026-04-22T05:26:03.674Z,-2.1325,0.8321,-4.7173,3.254016637287452,101.72950907735604,2.411
2026-04-22T05:26:03.884Z,1.2264,-4.6317,6.8423,3.254016637287452,101.72950907735604,2.411
2026-04-22T05:26:04.083Z,-2.587,2.3589,-10.2249,3.254032883881953,101.729484096636,2.7162
2026-04-22T05:26:04.293Z,-1.9686,-4.7675,7.5864,3.254032883881953,101.729484096636,2.7162
2026-04-22T05:26:04.502Z,2.787,-1.1249,-7.5041,3.254032883881953,101.729484096636,2.7162
2026-04-22T05:26:04.703Z,-1.4148,0.6597,0.9324,3.254032883881953,101.729484096636,2.7162
2026-04-22T05:26:04.913Z,-5.2684,7.7787,-6.2091,3.254032883881953,101.729484096636,2.7162
2026-04-22T05:26:05.113Z,1.4138,-3.1879,5.4718,3.254044407040852,101.72946216507673,2.7751
2026-04-22T05:26:05.323Z,2.9678,-3.3293,-1.7757,3.254044407040852,101.72946216507673,2.7751
2026-04-22T05:26:05.534Z,-1.1228,3.3506,-1.3015,3.254044407040852,101.72946216507673,2.7751
2026-04-22T05:26:05.735Z,-7.3094,-0.9725,7.5715,3.254044407040852,101.72946216507673,2.7751
2026-04-22T05:26:05.943Z,3.4817,0.6877,-6.7579,3.254044407040852,101.72946216507673,2.7751
2026-04-22T05:26:06.143Z,4.6829,0.3655,6.3142,3.254053535457193,101.72944067491288,2.652
2026-04-22T05:26:06.353Z,-3.794,3.8173,-8.9308,3.254053535457193,101.72944067491288,2.652
2026-04-22T05:26:06.564Z,-2.3618,-4.2501,13.9484,3.254053535457193,101.72944067491288,2.652
2026-04-22T05:26:06.763Z,2.7178,0.8979,-9.9648,3.254053535457193,101.72944067491288,2.652
2026-04-22T05:26:06.973Z,-1.4875,-3.972,10.4666,3.254053535457193,101.72944067491288,2.652
2026-04-22T05:26:07.183Z,-6.3584,4.4361,-9.1759,3.2540638707703704,101.72941802821074,2.6899
2026-04-22T05:26:07.383Z,2.2488,-1.3549,3.3921,3.2540638707703704,101.72941802821074,2.6899
2026-04-22T05:26:07.594Z,3.8947,-2.3338,1.8841,3.2540638707703704,101.72941802821074,2.6899
2026-04-22T05:26:07.794Z,-4.0126,2.1565,-6.5353,3.2540638707703704,101.72941802821074,2.6899
2026-04-22T05:26:08.004Z,-4.8554,-0.028,4.4938,3.2540638707703704,101.72941802821074,2.6899
2026-04-22T05:26:08.213Z,0.9848,1.2921,-4.6849,3.2540768502041093,101.72939781881286,2.7062
2026-04-22T05:26:08.413Z,3.4604,-5.2025,8.6638,3.2540768502041093,101.72939781881286,2.7062
2026-04-22T05:26:08.623Z,-4.0687,3.2619,-8.2421,3.2540768502041093,101.72939781881286,2.7062
2026-04-22T05:26:08.823Z,-0.863,-4.4536,10.4147,3.2540768502041093,101.72939781881286,2.7062
2026-04-22T05:26:09.033Z,1.5936,2.565,-7.4127,3.2540768502041093,101.72939781881286,2.7062
2026-04-22T05:26:09.243Z,-0.809,-2.5641,-0.9863,3.254084654423276,101.72937765755424,2.5962
2026-04-22T05:26:09.445Z,-6.2196,5.4717,-4.9778,3.254084654423276,101.72937765755424,2.5962
2026-04-22T05:26:09.653Z,5.25,-3.7209,7.5221,3.254084654423276,101.72937765755424,2.5962
2026-04-22T05:26:09.854Z,2.2263,-1.9735,-6.4295,3.254084654423276,101.72937765755424,2.5962
2026-04-22T05:26:10.062Z,3.161,2.4075,1.4025,3.254094177110224,101.72935183960074,2.8236
2026-04-22T05:26:10.273Z,-9.0405,2.14,-8.354,3.254094177110224,101.72935183960074,2.8236
2026-04-22T05:26:10.473Z,4.8862,0.7174,2.3683,3.254094177110224,101.72935183960074,2.8236
2026-04-22T05:26:10.683Z,6.0777,-6.6646,8.2754,3.254094177110224,101.72935183960074,2.8236
2026-04-22T05:26:10.894Z,-2.7696,3.098,-9.7776,3.254094177110224,101.72935183960074,2.8236
2026-04-22T05:26:11.093Z,-3.2598,-2.5712,11.4028,3.254100424225172,101.72933098012815,2.5495
2026-04-22T05:26:11.303Z,2.4082,1.2484,-2.858,3.254100424225172,101.72933098012815,2.5495
2026-04-22T05:26:11.503Z,1.6863,-4.7674,12.6924,3.254100424225172,101.72933098012815,2.5495
2026-04-22T05:26:11.712Z,-3.2762,4.6442,-10.8517,3.254100424225172,101.72933098012815,2.5495
2026-04-22T05:26:11.925Z,4.8518,1.9628,-4.1836,3.254100424225172,101.72933098012815,2.5495
2026-04-22T05:26:12.124Z,6.5915,-3.5135,-0.0538,3.254109677645335,101.72931739617644,1.8804
2026-04-22T05:26:12.333Z,-6.1238,4.2331,-5.2262,3.254109677645335,101.72931739617644,1.8804
2026-04-22T05:26:12.534Z,-2.261,-5.5929,13.776,3.254109677645335,101.72931739617644,1.8804
2026-04-22T05:26:12.743Z,4.6984,1.0707,-4.1016,3.254109677645335,101.72931739617644,1.8804
2026-04-22T05:26:12.953Z,1.9844,-5.4341,12.9162,3.254109677645335,101.72931739617644,1.8804
2026-04-22T05:26:13.153Z,-5.7534,2.2779,-8.9229,3.2541196122468645,101.72929644489878,1.8986
2026-04-22T05:26:13.363Z,2.9133,-2.7623,3.9392,3.2541196122468645,101.72929644489878,1.8986
2026-04-22T05:26:13.563Z,2.3067,-1.9861,-5.8829,3.2541196122468645,101.72929644489878,1.8986
2026-04-22T05:26:13.775Z,-2.1427,4.7581,-6.6756,3.2541196122468645,101.72929644489878,1.8986
2026-04-22T05:26:13.984Z,-5.799,-3.3289,1.4724,3.2541196122468645,101.72929644489878,1.8986
2026-04-22T05:26:14.184Z,1.6342,0.6802,-4.9236,3.254127217657868,101.72927431924008,1.9244
2026-04-22T05:26:14.394Z,-1.7396,-4.7815,6.6807,3.254127217657868,101.72927431924008,1.9244
2026-04-22T05:26:14.604Z,-4.6784,2.1814,-8.6715,3.254127217657868,101.72927431924008,1.9244
2026-04-22T05:26:14.804Z,-0.4347,-3.2941,5.1872,3.254127217657868,101.72927431924008,1.9244
2026-04-22T05:26:15.014Z,2.1403,-3.6901,9.3566,3.254127217657868,101.72927431924008,1.9244
2026-04-22T05:26:15.214Z,-2.4425,1.6687,-4.4918,3.2541351654280053,101.7292529091259,1.97
2026-04-22T05:26:15.423Z,-0.9337,0.0589,2.6619,3.2541351654280053,101.7292529091259,1.97
2026-04-22T05:26:15.635Z,1.033,1.258,-1.8623,3.2541351654280053,101.7292529091259,1.97
2026-04-22T05:26:15.835Z,2.1511,-7.4834,10.6308,3.2541351654280053,101.7292529091259,1.97
2026-04-22T05:26:16.043Z,-1.1313,2.5943,-6.9389,3.254143746701632,101.72923234410604,1.9744
2026-04-22T05:26:16.244Z,0.0007,-0.2856,10.7422,3.254143746701632,101.72923234410604,1.9744
2026-04-22T05:26:16.455Z,1.4758,-0.8404,-4.7548,3.254143746701632,101.72923234410604,1.9744
2026-04-22T05:26:16.664Z,-0.6491,-3.4233,7.8541,3.254143746701632,101.72923234410604,1.9744
2026-04-22T05:26:16.864Z,-2.9203,3.0477,-9.4835,3.254143746701632,101.72923234410604,1.9744
2026-04-22T05:26:17.074Z,-0.8924,-3.3058,7.7441,3.2541500615264844,101.72921202559888,1.9036
2026-04-22T05:26:17.274Z,3.0861,1.6284,-8.0098,3.2541500615264844,101.72921202559888,1.9036
2026-04-22T05:26:17.483Z,0.8729,0.0524,5.6452,3.2541500615264844,101.72921202559888,1.9036
2026-04-22T05:26:17.694Z,-5.1787,2.9713,8.3027,3.2541500615264844,101.72921202559888,1.9036
2026-04-22T05:26:17.894Z,4.3956,-0.3252,-4.0812,3.2541500615264844,101.72921202559888,1.9036
2026-04-22T05:26:18.104Z,-2.8716,-5.3322,6.6971,3.2541600472489702,101.72919232277032,1.9124
2026-04-22T05:26:18.314Z,-2.8599,3.0658,-5.2365,3.2541600472489702,101.72919232277032,1.9124
2026-04-22T05:26:18.514Z,0.8582,-2.2626,8.4241,3.2541600472489702,101.72919232277032,1.9124
2026-04-22T05:26:18.724Z,2.5236,-2.5068,-5.8047,3.2541600472489702,101.72919232277032,1.9124
2026-04-22T05:26:18.924Z,5.7628,1.1795,5.0342,3.2541600472489702,101.72919232277032,1.9124
2026-04-22T05:26:19.134Z,-1.3013,5.5061,-8.3463,3.2541681950139543,101.72917137192572,1.878
2026-04-22T05:26:19.344Z,2.2707,-5.5446,13.1195,3.2541681950139543,101.72917137192572,1.878
2026-04-22T05:26:19.546Z,1.5468,-3.1929,-0.1124,3.2541681950139543,101.72917137192572,1.878
2026-04-22T05:26:19.754Z,2.4498,0.1834,-3.5425,3.2541681950139543,101.72917137192572,1.878
2026-04-22T05:26:19.954Z,-2.0584,0.1611,8.9939,3.2541681950139543,101.72917137192572,1.878
2026-04-22T05:26:20.163Z,2.5609,-0.2689,-5.102,3.25417694219928,101.729150228188,1.8507
2026-04-22T05:26:20.375Z,4.8998,-2.4717,7.5991,3.25417694219928,101.729150228188,1.8507
2026-04-22T05:26:20.574Z,-3.6469,2.0727,-7.0656,3.25417694219928,101.729150228188,1.8507
2026-04-22T05:26:20.783Z,1.4035,-4.4441,6.5255,3.25417694219928,101.729150228188,1.8507
2026-04-22T05:26:20.984Z,5.2548,1.4979,-5.835,3.25417694219928,101.729150228188,1.8507
2026-04-22T05:26:21.194Z,2.508,3.5938,-6.6692,3.254200904208792,101.72913819024136,1.9203
2026-04-22T05:26:21.405Z,-1.9662,0.1754,1.645,3.254200904208792,101.72913819024136,1.9203
2026-04-22T05:26:21.605Z,-0.0086,-0.3786,-5.8305,3.254200904208792,101.72913819024136,1.9203
2026-04-22T05:26:21.814Z,4.3323,-0.579,9.3578,3.254200904208792,101.72913819024136,1.9203
2026-04-22T05:26:22.025Z,-3.7003,2.7188,-7.5285,3.254200904208792,101.72913819024136,1.9203
2026-04-22T05:26:22.224Z,1.0709,-3.5102,9.908,3.2542268591750654,101.72914139465314,1.8781
2026-04-22T05:26:22.435Z,3.1412,0.8704,-9.1429,3.2542268591750654,101.72914139465314,1.8781
2026-04-22T05:26:22.634Z,-1.8433,-0.6149,0.7063,3.2542268591750654,101.72914139465314,1.8781
2026-04-22T05:26:22.844Z,-6.4502,3.6417,0.5736,3.2542268591750654,101.72914139465314,1.8781
2026-04-22T05:26:23.054Z,2.1782,-2.4619,-1.1913,3.2542516854156744,101.729155149712,1.9186
2026-04-22T05:26:23.254Z,5.8509,-5.9849,11.7917,3.2542516854156744,101.729155149712,1.9186
2026-04-22T05:26:23.464Z,-5.9032,4.0221,-8.6174,3.2542516854156744,101.729155149712,1.9186
2026-04-22T05:26:23.665Z,-2.0725,-6.2886,8.6933,3.2542516854156744,101.729155149712,1.9186
2026-04-22T05:26:23.874Z,4.2869,1.2121,-7.9723,3.2542516854156744,101.729155149712,1.9186
2026-04-22T05:26:24.084Z,-1.4475,-0.6671,3.675,3.2542762448765523,101.72915766612884,1.9426
2026-04-22T05:26:24.284Z,-10.4494,2.2485,-1.5953,3.2542762448765523,101.72915766612884,1.9426
2026-04-22T05:26:24.494Z,3.3892,-2.7164,0.0313,3.2542762448765523,101.72915766612884,1.9426
2026-04-22T05:26:24.694Z,4.797,-5.3875,8.2742,3.2542762448765523,101.72915766612884,1.9426
2026-04-22T05:26:24.903Z,-1.2522,0.8314,-8.2699,3.2542762448765523,101.72915766612884,1.9426
2026-04-22T05:26:25.114Z,-4.5925,-2.7061,11.657,3.254298671114887,101.7291644187902,1.91
2026-04-22T05:26:25.314Z,1.297,2.2023,-9.7861,3.254298671114887,101.7291644187902,1.91
2026-04-22T05:26:25.525Z,-3.0602,-3.5779,7.0114,3.254298671114887,101.7291644187902,1.91
2026-04-22T05:26:25.734Z,-2.393,2.9714,-13.5826,3.254298671114887,101.7291644187902,1.91
2026-04-22T05:26:25.934Z,-0.9631,-0.836,14.2943,3.254298671114887,101.7291644187902,1.91
2026-04-22T05:26:26.144Z,5.4486,-2.5565,-0.0697,3.254325000067789,101.72915886991586,1.9102
2026-04-22T05:26:26.344Z,2.1244,2.2738,3.7505,3.254325000067789,101.72915886991586,1.9102
2026-04-22T05:26:26.554Z,-3.5466,-0.422,5.581,3.254325000067789,101.72915886991586,1.9102
2026-04-22T05:26:26.763Z,2.1531,-0.8763,-3.9808,3.254325000067789,101.72915886991586,1.9102
2026-04-22T05:26:26.964Z,2.1398,-1.7737,11.8871,3.254325000067789,101.72915886991586,1.9102
2026-04-22T05:26:27.174Z,-4.7559,0.7649,-7.0754,3.254352022203755,101.72915626455251,1.9954
2026-04-22T05:26:27.373Z,-5.2806,-1.7536,11.6553,3.254352022203755,101.72915626455251,1.9954
2026-04-22T05:26:27.585Z,2.7796,1.0831,-11.5009,3.254352022203755,101.72915626455251,1.9954
2026-04-22T05:26:27.795Z,0.0223,0.6957,3.0375,3.254352022203755,101.72915626455251,1.9954
2026-04-22T05:26:27.994Z,-6.4486,3.3284,0.6897,3.254352022203755,101.72915626455251,1.9954
2026-04-22T05:26:28.203Z,3.0786,-2.0589,-1.8587,3.25437564910771,101.72914964496869,1.9689
2026-04-22T05:26:28.405Z,5.2191,-5.09,5.744,3.25437564910771,101.72914964496869,1.9689
2026-04-22T05:26:28.615Z,-7.1001,4.7306,-6.0741,3.25437564910771,101.72914964496869,1.9689
2026-04-22T05:26:28.824Z,-4.4649,-3.0249,7.9134,3.25437564910771,101.72914964496869,1.9689
2026-04-22T05:26:29.024Z,4.0729,-1.954,-7.448,3.25437564910771,101.72914964496869,1.9689
2026-04-22T05:26:29.233Z,2.2619,-5.8008,14.5746,3.2543980619770423,101.72914790112162,1.6402
2026-04-22T05:26:29.445Z,-5.3504,2.7294,-7.8881,3.2543980619770423,101.72914790112162,1.6402
2026-04-22T05:26:29.645Z,0.3664,0.6627,-2.8369,3.2543980619770423,101.72914790112162,1.6402
2026-04-22T05:26:29.854Z,3.7609,-3.1801,6.1758,3.2543980619770423,101.72914790112162,1.6402
2026-04-22T05:26:30.054Z,-1.808,3.8217,-9.3682,3.254422933622936,101.72914601001584,1.6453
2026-04-22T05:26:30.264Z,-0.7956,1.1641,7.6392,3.254422933622936,101.72914601001584,1.6453
2026-04-22T05:26:30.474Z,0.8502,-2.035,-8.5194,3.254422933622936,101.72914601001584,1.6453
2026-04-22T05:26:30.674Z,9.0432,-1.9619,12.4532,3.254422933622936,101.72914601001584,1.6453
2026-04-22T05:26:30.884Z,-6.7153,3.6837,-7.6458,3.254422933622936,101.72914601001584,1.6453
2026-04-22T05:26:31.083Z,1.7945,-2.8467,3.3394,3.254446036922689,101.72913861615822,1.6369
2026-04-22T05:26:31.295Z,2.8545,-1.7273,2.6868,3.254446036922689,101.72913861615822,1.6369
2026-04-22T05:26:31.504Z,-2.897,-0.068,-4.6057,3.254446036922689,101.72913861615822,1.6369
2026-04-22T05:26:31.705Z,-4.5368,0.2208,3.5215,3.254446036922689,101.72913861615822,1.6369
2026-04-22T05:26:31.914Z,-1.2624,1.4902,-6.5713,3.254446036922689,101.72913861615822,1.6369
2026-04-22T05:26:32.114Z,0.1632,-5.7678,7.8702,3.254473466646812,101.72913477498004,1.683
2026-04-22T05:26:32.324Z,-6.2383,5.4559,-10.235,3.254473466646812,101.72913477498004,1.683
2026-04-22T05:26:32.534Z,1.4877,-4.5125,2.6212,3.254473466646812,101.72913477498004,1.683
2026-04-22T05:26:32.734Z,1.4268,-3.5625,0.4021,3.254473466646812,101.72913477498004,1.683
2026-04-22T05:26:32.944Z,3.4689,6.3279,0.1188,3.254473466646812,101.72913477498004,1.683
2026-04-22T05:26:33.154Z,-13.1268,-2.2397,11.8728,3.2544971006930847,101.72912374539128,1.7141
2026-04-22T05:26:33.355Z,-0.531,-2.3775,-0.5783,3.2544971006930847,101.72912374539128,1.7141
2026-04-22T05:26:33.565Z,3.1127,-5.6377,12.1292,3.2544971006930847,101.72912374539128,1.7141
2026-04-22T05:26:33.764Z,-6.2361,2.2541,-7.6782,3.2544971006930847,101.72912374539128,1.7141
2026-04-22T05:26:33.975Z,-2.7973,-5.1858,5.3926,3.2544971006930847,101.72912374539128,1.7141
2026-04-22T05:26:34.184Z,8.4278,-1.5412,-5.4244,3.254519547471993,101.72910882273072,1.7578
2026-04-22T05:26:34.384Z,0.1442,1.4045,-1.3142,3.254519547471993,101.72910882273072,1.7578
2026-04-22T05:26:34.594Z,-5.7739,2.3639,10.544,3.254519547471993,101.72910882273072,1.7578
2026-04-22T05:26:34.793Z,1.3253,-1.949,-4.2798,3.254519547471993,101.72910882273072,1.7578
2026-04-22T05:26:35.005Z,5.3418,-1.799,4.8023,3.254519547471993,101.72910882273072,1.7578
2026-04-22T05:26:35.214Z,-4.2831,3.4433,-5.2756,3.254539738187272,101.72909207030403,1.7103
2026-04-22T05:26:35.415Z,3.928,-3.3947,7.5426,3.254539738187272,101.72909207030403,1.7103
2026-04-22T05:26:35.625Z,2.3651,0.4094,-7.542,3.254539738187272,101.72909207030403,1.7103
2026-04-22T05:26:35.824Z,3.555,3.6172,-3.7116,3.254539738187272,101.72909207030403,1.7103
2026-04-22T05:26:36.034Z,-3.6467,-3.3536,7.8063,3.254539738187272,101.72909207030403,1.7103
2026-04-22T05:26:36.245Z,1.2805,0.2656,3.565,3.254560603081885,101.72907889068286,1.6984
2026-04-22T05:26:36.444Z,8.0153,-5.7357,5.633,3.254560603081885,101.72907889068286,1.6984
2026-04-22T05:26:36.653Z,-3.2592,0.5434,-9.1437,3.254560603081885,101.72907889068286,1.6984
